dataset,top_n,gene_mode,gene_id,fold,modality,f1
LINCS,75,random,rand1,1,Late Fusion,0.1589909585213535
LINCS,75,random,rand2,1,CP,0.1469266921444308
LINCS,75,random,rand2,1,GE,0.16611049186405416
LINCS,75,random,rand2,1,Early Fusion,0.18348536224511605
LINCS,75,random,rand2,1,Late Fusion,0.16200919033447925
LINCS,75,random,rand3,1,CP,0.1469266921444308
LINCS,75,random,rand3,1,GE,0.12405000832591546
LINCS,75,random,rand3,1,Early Fusion,0.16722044799848002
LINCS,75,random,rand3,1,Late Fusion,0.15037310480214622
LINCS,75,random,rand4,1,CP,0.1469266921444308
LINCS,75,random,rand4,1,GE,0.1333974449599886
LINCS,75,random,rand4,1,Early Fusion,0.16837605175455408
LINCS,75,random,rand4,1,Late Fusion,0.15461004359585878
LINCS,75,random,rand5,1,CP,0.1469266921444308
LINCS,75,random,rand5,1,GE,0.1293416697782792
LINCS,75,random,rand5,1,Early Fusion,0.16842409524658622
LINCS,75,random,rand5,1,Late Fusion,0.15937843325328915
LINCS,75,ranked,r0,2,CP,0.14499424699491112
LINCS,75,ranked,r0,2,GE,0.17738946407025616
LINCS,75,ranked,r0,2,Early Fusion,0.19341212221836496
LINCS,75,ranked,r0,2,Late Fusion,0.17500864734205765
LINCS,75,random,rand1,2,CP,0.14499424699491112
LINCS,75,random,rand1,2,GE,0.12041691221501948
LINCS,75,random,rand1,2,Early Fusion,0.1628971099002645
LINCS,75,random,rand1,2,Late Fusion,0.15898353265882595
LINCS,75,random,rand2,2,CP,0.14499424699491112
LINCS,75,random,rand2,2,GE,0.1349440055258988
LINCS,75,random,rand2,2,Early Fusion,0.18295996366946046
LINCS,75,random,rand2,2,Late Fusion,0.1732453869402047
LINCS,75,random,rand3,2,CP,0.14499424699491112
LINCS,75,random,rand3,2,GE,0.0977850160863656
LINCS,75,random,rand3,2,Early Fusion,0.1531591340358881
LINCS,75,random,rand3,2,Late Fusion,0.14785781897072672
LINCS,75,random,rand4,2,CP,0.14499424699491112
LINCS,75,random,rand4,2,GE,0.12879362795027527
LINCS,75,random,rand4,2,Early Fusion,0.16377806800353703
LINCS,75,random,rand4,2,Late Fusion,0.16995647862093927
LINCS,75,random,rand5,2,CP,0.14499424699491112
LINCS,75,random,rand5,2,GE,0.10506630184140904
LINCS,75,random,rand5,2,Early Fusion,0.16571252928720037
LINCS,75,random,rand5,2,Late Fusion,0.16185205988875254
LINCS,75,ranked,r0,3,CP,0.2807634721556302
LINCS,75,ranked,r0,3,GE,0.2937858365394597
LINCS,75,ranked,r0,3,Early Fusion,0.34019293749728535
LINCS,75,ranked,r0,3,Late Fusion,0.32096782230577414
LINCS,75,random,rand1,3,CP,0.2807634721556302
LINCS,75,random,rand1,3,GE,0.23563697191603275
LINCS,75,random,rand1,3,Early Fusion,0.30686749603498775
LINCS,75,random,rand1,3,Late Fusion,0.2975815769337914
LINCS,75,random,rand2,3,CP,0.2807634721556302
LINCS,75,random,rand2,3,GE,0.2656115149560178
LINCS,75,random,rand2,3,Early Fusion,0.3100388897831353
LINCS,75,random,rand2,3,Late Fusion,0.3061102783022872
LINCS,75,random,rand3,3,CP,0.2807634721556302
LINCS,75,random,rand3,3,GE,0.23345492618651403
LINCS,75,random,rand3,3,Early Fusion,0.3111925310901909
LINCS,75,random,rand3,3,Late Fusion,0.3067637929507166
LINCS,75,random,rand4,3,CP,0.2807634721556302
LINCS,75,random,rand4,3,GE,0.24285403437734115
LINCS,75,random,rand4,3,Early Fusion,0.30199599335438965
LINCS,75,random,rand4,3,Late Fusion,0.3001245755317202
LINCS,75,random,rand5,3,CP,0.2807634721556302
LINCS,75,random,rand5,3,GE,0.24102622105085
LINCS,75,random,rand5,3,Early Fusion,0.3002410046162642
LINCS,75,random,rand5,3,Late Fusion,0.30738945566255693
LINCS,75,ranked,r0,4,CP,0.16795134500465914
LINCS,75,ranked,r0,4,GE,0.15225050214353844
LINCS,75,ranked,r0,4,Early Fusion,0.17694093656955048
LINCS,75,ranked,r0,4,Late Fusion,0.1871115181910781
LINCS,75,random,rand1,4,CP,0.16795134500465914
LINCS,75,random,rand1,4,GE,0.1146174275518232
LINCS,75,random,rand1,4,Early Fusion,0.16961452332489796
LINCS,75,random,rand1,4,Late Fusion,0.17255684667746032
LINCS,75,random,rand2,4,CP,0.16795134500465914
LINCS,75,random,rand2,4,GE,0.12025778211840078
LINCS,75,random,rand2,4,Early Fusion,0.18146753129157062
LINCS,75,random,rand2,4,Late Fusion,0.17023372550405505
LINCS,75,random,rand3,4,CP,0.16795134500465914
LINCS,75,random,rand3,4,GE,0.1057612566936181
LINCS,75,random,rand3,4,Early Fusion,0.16835962529568452
LINCS,75,random,rand3,4,Late Fusion,0.17915871431214858
LINCS,75,random,rand4,4,CP,0.16795134500465914
LINCS,75,random,rand4,4,GE,0.13732318297830506
LINCS,75,random,rand4,4,Early Fusion,0.17471468458200298
LINCS,75,random,rand4,4,Late Fusion,0.17685385898716569
LINCS,75,random,rand5,4,CP,0.16795134500465914
LINCS,75,random,rand5,4,GE,0.11053643428784389
LINCS,75,random,rand5,4,Early Fusion,0.18176163670579212
LINCS,75,random,rand5,4,Late Fusion,0.17505160145650056
LINCS,75,ranked,r0,5,CP,0.268721001097659
LINCS,75,ranked,r0,5,GE,0.26787469154938615
LINCS,75,ranked,r0,5,Early Fusion,0.2857654757256169
LINCS,75,ranked,r0,5,Late Fusion,0.30772271059619977
LINCS,75,random,rand1,5,CP,0.268721001097659
LINCS,75,random,rand1,5,GE,0.19745169907479276
LINCS,75,random,rand1,5,Early Fusion,0.27820069549179194
LINCS,75,random,rand1,5,Late Fusion,0.3058475009298745
LINCS,75,random,rand2,5,CP,0.268721001097659
LINCS,75,random,rand2,5,GE,0.20261620315369888
LINCS,75,random,rand2,5,Early Fusion,0.28869714675480856
LINCS,75,random,rand2,5,Late Fusion,0.3014604529384922
LINCS,75,random,rand3,5,CP,0.268721001097659
LINCS,75,random,rand3,5,GE,0.18807393775187656
LINCS,75,random,rand3,5,Early Fusion,0.26996736378810515
LINCS,75,random,rand3,5,Late Fusion,0.2905824257922744
LINCS,75,random,rand4,5,CP,0.268721001097659
LINCS,75,random,rand4,5,GE,0.2191277758772886
LINCS,75,random,rand4,5,Early Fusion,0.286466831578996
LINCS,75,random,rand4,5,Late Fusion,0.29489718886544924
LINCS,75,random,rand5,5,CP,0.268721001097659
LINCS,75,random,rand5,5,GE,0.17865192287054815
LINCS,75,random,rand5,5,Early Fusion,0.2750774439469183
LINCS,75,random,rand5,5,Late Fusion,0.2827562166150328
LINCS,100,ranked,r0,1,CP,0.1469266921444308
LINCS,100,ranked,r0,1,GE,0.1464748883252839
LINCS,100,ranked,r0,1,Early Fusion,0.17000129535797742
LINCS,100,ranked,r0,1,Late Fusion,0.15712160839589315
LINCS,100,random,rand1,1,CP,0.1469266921444308
LINCS,100,random,rand1,1,GE,0.15740824003313875
LINCS,100,random,rand1,1,Early Fusion,0.16630978494936594
LINCS,100,random,rand1,1,Late Fusion,0.1605647546718087
LINCS,100,random,rand2,1,CP,0.1469266921444308
LINCS,100,random,rand2,1,GE,0.13832321347849297
LINCS,100,random,rand2,1,Early Fusion,0.16339815114508877
LINCS,100,random,rand2,1,Late Fusion,0.15927920642937082
LINCS,100,random,rand3,1,CP,0.1469266921444308
LINCS,100,random,rand3,1,GE,0.13622203478401157
LINCS,100,random,rand3,1,Early Fusion,0.1529734581730474
LINCS,100,random,rand3,1,Late Fusion,0.15921627749327413
LINCS,100,random,rand4,1,CP,0.1469266921444308
LINCS,100,random,rand4,1,GE,0.14347071398111094
LINCS,100,random,rand4,1,Early Fusion,0.1714615180112572
LINCS,100,random,rand4,1,Late Fusion,0.1584768366360816
LINCS,100,random,rand5,1,CP,0.1469266921444308
LINCS,100,random,rand5,1,GE,0.14950696203023617
LINCS,100,random,rand5,1,Early Fusion,0.16716988629582616
LINCS,100,random,rand5,1,Late Fusion,0.1729719371337476
LINCS,100,ranked,r0,2,CP,0.14499424699491112
LINCS,100,ranked,r0,2,GE,0.1585903972524867
LINCS,100,ranked,r0,2,Early Fusion,0.1974778201118895
LINCS,100,ranked,r0,2,Late Fusion,0.1717185420840089
LINCS,100,random,rand1,2,CP,0.14499424699491112
LINCS,100,random,rand1,2,GE,0.13595014638142416
LINCS,100,random,rand1,2,Early Fusion,0.14881977468728258
LINCS,100,random,rand1,2,Late Fusion,0.16368792197586593
LINCS,100,random,rand2,2,CP,0.14499424699491112
LINCS,100,random,rand2,2,GE,0.12205854351135675
LINCS,100,random,rand2,2,Early Fusion,0.17706979072919793
LINCS,100,random,rand2,2,Late Fusion,0.1638637486806462
LINCS,100,random,rand3,2,CP,0.14499424699491112
LINCS,100,random,rand3,2,GE,0.11939813489669478
LINCS,100,random,rand3,2,Early Fusion,0.16006050444137726
LINCS,100,random,rand3,2,Late Fusion,0.16485827526836988
LINCS,100,random,rand4,2,CP,0.14499424699491112
LINCS,100,random,rand4,2,GE,0.1072768801475426
LINCS,100,random,rand4,2,Early Fusion,0.17220305153874382
LINCS,100,random,rand4,2,Late Fusion,0.16333921872942583
LINCS,100,random,rand5,2,CP,0.14499424699491112
LINCS,100,random,rand5,2,GE,0.10079432312402857
LINCS,100,random,rand5,2,Early Fusion,0.16152314219459166
LINCS,100,random,rand5,2,Late Fusion,0.15526102473091913
LINCS,100,ranked,r0,3,CP,0.2807634721556302
LINCS,100,ranked,r0,3,GE,0.3019245886747277
LINCS,100,ranked,r0,3,Early Fusion,0.32352177172129726
LINCS,100,ranked,r0,3,Late Fusion,0.33042350789684666
LINCS,100,random,rand1,3,CP,0.2807634721556302
LINCS,100,random,rand1,3,GE,0.26774168866422166
LINCS,100,random,rand1,3,Early Fusion,0.3162816902107719
LINCS,100,random,rand1,3,Late Fusion,0.31137615490884546
LINCS,100,random,rand2,3,CP,0.2807634721556302
LINCS,100,random,rand2,3,GE,0.23981784148159166
LINCS,100,random,rand2,3,Early Fusion,0.3028608102578029
LINCS,100,random,rand2,3,Late Fusion,0.2972048036469569
LINCS,100,random,rand3,3,CP,0.2807634721556302
LINCS,100,random,rand3,3,GE,0.2607750709023099
LINCS,100,random,rand3,3,Early Fusion,0.28485219163509057
LINCS,100,random,rand3,3,Late Fusion,0.3024468442710408
LINCS,100,random,rand4,3,CP,0.2807634721556302
LINCS,100,random,rand4,3,GE,0.2623383210705958
LINCS,100,random,rand4,3,Early Fusion,0.29965114579981333
LINCS,100,random,rand4,3,Late Fusion,0.3066965934829219
LINCS,100,random,rand5,3,CP,0.2807634721556302
LINCS,100,random,rand5,3,GE,0.25960488401887266
LINCS,100,random,rand5,3,Early Fusion,0.3095241048584377
LINCS,100,random,rand5,3,Late Fusion,0.3176769617809392
LINCS,100,ranked,r0,4,CP,0.16795134500465914
LINCS,100,ranked,r0,4,GE,0.1370322077703318
LINCS,100,ranked,r0,4,Early Fusion,0.19389775330844447
LINCS,100,ranked,r0,4,Late Fusion,0.18509188485018177
LINCS,100,random,rand1,4,CP,0.16795134500465914
LINCS,100,random,rand1,4,GE,0.10757657833344167
LINCS,100,random,rand1,4,Early Fusion,0.1816359590682441
LINCS,100,random,rand1,4,Late Fusion,0.1728985675186026
LINCS,100,random,rand2,4,CP,0.16795134500465914
LINCS,100,random,rand2,4,GE,0.10510782515783362
LINCS,100,random,rand2,4,Early Fusion,0.18580967749881017
LINCS,100,random,rand2,4,Late Fusion,0.17855360431008843
LINCS,100,random,rand3,4,CP,0.16795134500465914
LINCS,100,random,rand3,4,GE,0.11197510249705238
LINCS,100,random,rand3,4,Early Fusion,0.18503198896896028
LINCS,100,random,rand3,4,Late Fusion,0.1737464796768445
LINCS,100,random,rand4,4,CP,0.16795134500465914
LINCS,100,random,rand4,4,GE,0.11793328441670498
LINCS,100,random,rand4,4,Early Fusion,0.17921193113161132
LINCS,100,random,rand4,4,Late Fusion,0.1788301875837899
LINCS,100,random,rand5,4,CP,0.16795134500465914
LINCS,100,random,rand5,4,GE,0.1137909193422617
LINCS,100,random,rand5,4,Early Fusion,0.17935557542616667
LINCS,100,random,rand5,4,Late Fusion,0.17246197757399337
LINCS,100,ranked,r0,5,CP,0.268721001097659
LINCS,100,ranked,r0,5,GE,0.26817001585520106
LINCS,100,ranked,r0,5,Early Fusion,0.2957912180413457
LINCS,100,ranked,r0,5,Late Fusion,0.30540892779222084
LINCS,100,random,rand1,5,CP,0.268721001097659
LINCS,100,random,rand1,5,GE,0.24543304345924127
LINCS,100,random,rand1,5,Early Fusion,0.27854446835412316
LINCS,100,random,rand1,5,Late Fusion,0.30542470726164195
LINCS,100,random,rand2,5,CP,0.268721001097659
LINCS,100,random,rand2,5,GE,0.23382341841377502
LINCS,100,random,rand2,5,Early Fusion,0.2900979637456246
LINCS,100,random,rand2,5,Late Fusion,0.2922902875211382
LINCS,100,random,rand3,5,CP,0.268721001097659
LINCS,100,random,rand3,5,GE,0.22787344558444303
LINCS,100,random,rand3,5,Early Fusion,0.2752625057723609
LINCS,100,random,rand3,5,Late Fusion,0.30211186477293556
LINCS,100,random,rand4,5,CP,0.268721001097659
LINCS,100,random,rand4,5,GE,0.23358988969670086
LINCS,100,random,rand4,5,Early Fusion,0.29354730319613215
LINCS,100,random,rand4,5,Late Fusion,0.3046394179453278
LINCS,100,random,rand5,5,CP,0.268721001097659
LINCS,100,random,rand5,5,GE,0.23823247125262376
LINCS,100,random,rand5,5,Early Fusion,0.2832367216017314
LINCS,100,random,rand5,5,Late Fusion,0.30141528425459113
LINCS,150,ranked,r0,1,CP,0.1469266921444308
LINCS,150,ranked,r0,1,GE,0.15445142070022097
LINCS,150,ranked,r0,1,Early Fusion,0.16750211111539762
LINCS,150,ranked,r0,1,Late Fusion,0.1592270231547017
LINCS,150,random,rand1,1,CP,0.1469266921444308
LINCS,150,random,rand1,1,GE,0.14355909030278777
LINCS,150,random,rand1,1,Early Fusion,0.15802025112044016
LINCS,150,random,rand1,1,Late Fusion,0.15428991156835306
LINCS,150,random,rand2,1,CP,0.1469266921444308
LINCS,150,random,rand2,1,GE,0.1365394642705567
LINCS,150,random,rand2,1,Early Fusion,0.16370006729850098
LINCS,150,random,rand2,1,Late Fusion,0.16066220028151074
LINCS,150,random,rand3,1,CP,0.1469266921444308
LINCS,150,random,rand3,1,GE,0.1550780861121443
LINCS,150,random,rand3,1,Early Fusion,0.1687390961425528
LINCS,150,random,rand3,1,Late Fusion,0.15824734405646748
LINCS,150,random,rand4,1,CP,0.1469266921444308
LINCS,150,random,rand4,1,GE,0.15136408029624057
LINCS,150,random,rand4,1,Early Fusion,0.16026586558623174
LINCS,150,random,rand4,1,Late Fusion,0.16353778649399728
LINCS,150,random,rand5,1,CP,0.1469266921444308
LINCS,150,random,rand5,1,GE,0.151527778657986
LINCS,150,random,rand5,1,Early Fusion,0.18306671081270626
LINCS,150,random,rand5,1,Late Fusion,0.15026684920969632
LINCS,150,ranked,r0,2,CP,0.14499424699491112
LINCS,150,ranked,r0,2,GE,0.1691027773971318
LINCS,150,ranked,r0,2,Early Fusion,0.2025909307626493
LINCS,150,ranked,r0,2,Late Fusion,0.18006594620749913
LINCS,150,random,rand1,2,CP,0.14499424699491112
LINCS,150,random,rand1,2,GE,0.13568911581872764
LINCS,150,random,rand1,2,Early Fusion,0.18349162554597537
LINCS,150,random,rand1,2,Late Fusion,0.1572330427952504
LINCS,150,random,rand2,2,CP,0.14499424699491112
LINCS,150,random,rand2,2,GE,0.13765670748901698
LINCS,150,random,rand2,2,Early Fusion,0.18616899733672693
LINCS,150,random,rand2,2,Late Fusion,0.15878493295798388
LINCS,150,random,rand3,2,CP,0.14499424699491112
LINCS,150,random,rand3,2,GE,0.15613093531074604
LINCS,150,random,rand3,2,Early Fusion,0.16741733094879366
LINCS,150,random,rand3,2,Late Fusion,0.16203988732433613
LINCS,150,random,rand4,2,CP,0.14499424699491112
LINCS,150,random,rand4,2,GE,0.11344586013355729
LINCS,150,random,rand4,2,Early Fusion,0.19228631324831985
LINCS,150,random,rand4,2,Late Fusion,0.15389292735335802
LINCS,150,random,rand5,2,CP,0.14499424699491112
LINCS,150,random,rand5,2,GE,0.1379573108279733
LINCS,150,random,rand5,2,Early Fusion,0.1826490054442324
LINCS,150,random,rand5,2,Late Fusion,0.15731524413879308
LINCS,150,ranked,r0,3,CP,0.2807634721556302
LINCS,150,ranked,r0,3,GE,0.32177112273257263
LINCS,150,ranked,r0,3,Early Fusion,0.323917835065717
LINCS,150,ranked,r0,3,Late Fusion,0.3403544503800258
LINCS,150,random,rand1,3,CP,0.2807634721556302
LINCS,150,random,rand1,3,GE,0.26859610965215663
LINCS,150,random,rand1,3,Early Fusion,0.3092998456017041
LINCS,150,random,rand1,3,Late Fusion,0.3251433414677921
LINCS,150,random,rand2,3,CP,0.2807634721556302
LINCS,150,random,rand2,3,GE,0.2922930777672547
LINCS,150,random,rand2,3,Early Fusion,0.3158097497780692
LINCS,150,random,rand2,3,Late Fusion,0.3174014141671489
LINCS,150,random,rand3,3,CP,0.2807634721556302
LINCS,150,random,rand3,3,GE,0.2773327534582296
LINCS,150,random,rand3,3,Early Fusion,0.3198749080952832
LINCS,150,random,rand3,3,Late Fusion,0.3232911696603535
LINCS,150,random,rand4,3,CP,0.2807634721556302
LINCS,150,random,rand4,3,GE,0.25009453503737106
LINCS,150,random,rand4,3,Early Fusion,0.31121408114576776
LINCS,150,random,rand4,3,Late Fusion,0.3118651822999649
LINCS,150,random,rand5,3,CP,0.2807634721556302
LINCS,150,random,rand5,3,GE,0.2989163244995329
LINCS,150,random,rand5,3,Early Fusion,0.3247585989946543
LINCS,150,random,rand5,3,Late Fusion,0.3112828942826827
LINCS,150,ranked,r0,4,CP,0.16795134500465914
LINCS,150,ranked,r0,4,GE,0.1524880599552906
LINCS,150,ranked,r0,4,Early Fusion,0.17386934516722508
LINCS,150,ranked,r0,4,Late Fusion,0.1804166181160718
LINCS,150,random,rand1,4,CP,0.16795134500465914
LINCS,150,random,rand1,4,GE,0.14466387680904416
LINCS,150,random,rand1,4,Early Fusion,0.17991538814122193
LINCS,150,random,rand1,4,Late Fusion,0.17816624765092837
LINCS,150,random,rand2,4,CP,0.16795134500465914
LINCS,150,random,rand2,4,GE,0.1371476642624295
LINCS,150,random,rand2,4,Early Fusion,0.17327794229529417
LINCS,150,random,rand2,4,Late Fusion,0.17890061583990913
LINCS,150,random,rand3,4,CP,0.16795134500465914
LINCS,150,random,rand3,4,GE,0.12336862251760371
LINCS,150,random,rand3,4,Early Fusion,0.1726908718727999
LINCS,150,random,rand3,4,Late Fusion,0.16350478292120943
LINCS,150,random,rand4,4,CP,0.16795134500465914
LINCS,150,random,rand4,4,GE,0.13430486139026995
LINCS,150,random,rand4,4,Early Fusion,0.17447803916764712
LINCS,150,random,rand4,4,Late Fusion,0.16308741823871506
LINCS,150,random,rand5,4,CP,0.16795134500465914
LINCS,150,random,rand5,4,GE,0.1351572342414369
LINCS,150,random,rand5,4,Early Fusion,0.17690145099438093
LINCS,150,random,rand5,4,Late Fusion,0.18399178365999236
LINCS,150,ranked,r0,5,CP,0.268721001097659
LINCS,150,ranked,r0,5,GE,0.25453834682405707
LINCS,150,ranked,r0,5,Early Fusion,0.29283884445185965
LINCS,150,ranked,r0,5,Late Fusion,0.29239932321413215
LINCS,150,random,rand1,5,CP,0.268721001097659
LINCS,150,random,rand1,5,GE,0.214242179516697
LINCS,150,random,rand1,5,Early Fusion,0.2902405705080063
LINCS,150,random,rand1,5,Late Fusion,0.3024656713469614
LINCS,150,random,rand2,5,CP,0.268721001097659
LINCS,150,random,rand2,5,GE,0.22297892696181687
LINCS,150,random,rand2,5,Early Fusion,0.2958395315197213
LINCS,150,random,rand2,5,Late Fusion,0.2964842373575507
LINCS,150,random,rand3,5,CP,0.268721001097659
LINCS,150,random,rand3,5,GE,0.2331430651520091
LINCS,150,random,rand3,5,Early Fusion,0.292287669933821
LINCS,150,random,rand3,5,Late Fusion,0.29738723944089335
LINCS,150,random,rand4,5,CP,0.268721001097659
LINCS,150,random,rand4,5,GE,0.23138609888124423
LINCS,150,random,rand4,5,Early Fusion,0.28763338816161665
LINCS,150,random,rand4,5,Late Fusion,0.2893138992261799
LINCS,150,random,rand5,5,CP,0.268721001097659
LINCS,150,random,rand5,5,GE,0.24284472467464677
LINCS,150,random,rand5,5,Early Fusion,0.3005927183658605
LINCS,150,random,rand5,5,Late Fusion,0.3085815446889679
LINCS,200,ranked,r0,1,CP,0.1469266921444308
LINCS,200,ranked,r0,1,GE,0.17121560120281348
LINCS,200,ranked,r0,1,Early Fusion,0.18214520900671533
LINCS,200,ranked,r0,1,Late Fusion,0.16711797321322985
LINCS,200,random,rand1,1,CP,0.1469266921444308
LINCS,200,random,rand1,1,GE,0.14672092191706443
LINCS,200,random,rand1,1,Early Fusion,0.17209745218160366
LINCS,200,random,rand1,1,Late Fusion,0.15215051947721214
LINCS,200,random,rand2,1,CP,0.1469266921444308
LINCS,200,random,rand2,1,GE,0.1407272652220736
LINCS,200,random,rand2,1,Early Fusion,0.1728750985728763
LINCS,200,random,rand2,1,Late Fusion,0.16309950801886283
LINCS,200,random,rand3,1,CP,0.1469266921444308
LINCS,200,random,rand3,1,GE,0.154527814999911
LINCS,200,random,rand3,1,Early Fusion,0.1734355832268587
LINCS,200,random,rand3,1,Late Fusion,0.15738531221093552
LINCS,200,random,rand4,1,CP,0.1469266921444308
LINCS,200,random,rand4,1,GE,0.13661160202528214
LINCS,200,random,rand4,1,Early Fusion,0.17330033290740826
LINCS,200,random,rand4,1,Late Fusion,0.16599760554202575
LINCS,200,random,rand5,1,CP,0.1469266921444308
LINCS,200,random,rand5,1,GE,0.1478692662835885
LINCS,200,random,rand5,1,Early Fusion,0.16630705047616356
LINCS,200,random,rand5,1,Late Fusion,0.15855000108677778
LINCS,200,ranked,r0,2,CP,0.14499424699491112
LINCS,200,ranked,r0,2,GE,0.1662940169007491
LINCS,200,ranked,r0,2,Early Fusion,0.21281236920128418
LINCS,200,ranked,r0,2,Late Fusion,0.17444457353677892
LINCS,200,random,rand1,2,CP,0.14499424699491112
LINCS,200,random,rand1,2,GE,0.1401742844795898
LINCS,200,random,rand1,2,Early Fusion,0.19081026100285606
LINCS,200,random,rand1,2,Late Fusion,0.16593510350774177
LINCS,200,random,rand2,2,CP,0.14499424699491112
LINCS,200,random,rand2,2,GE,0.16589300022743347
LINCS,200,random,rand2,2,Early Fusion,0.18229541709327138
LINCS,200,random,rand2,2,Late Fusion,0.16624896802419487
LINCS,200,random,rand3,2,CP,0.14499424699491112
LINCS,200,random,rand3,2,GE,0.13368190694689117
LINCS,200,random,rand3,2,Early Fusion,0.15731103561088616
LINCS,200,random,rand3,2,Late Fusion,0.14713686132442969
LINCS,200,random,rand4,2,CP,0.14499424699491112
LINCS,200,random,rand4,2,GE,0.14537188480935725
LINCS,200,random,rand4,2,Early Fusion,0.15188326837355026
LINCS,200,random,rand4,2,Late Fusion,0.16126457823340204
LINCS,200,random,rand5,2,CP,0.14499424699491112
LINCS,200,random,rand5,2,GE,0.14571797749306736
LINCS,200,random,rand5,2,Early Fusion,0.17343785889859273
LINCS,200,random,rand5,2,Late Fusion,0.15159534692989782
LINCS,200,ranked,r0,3,CP,0.2807634721556302
LINCS,200,ranked,r0,3,GE,0.302959174431333
LINCS,200,ranked,r0,3,Early Fusion,0.325350913163404
LINCS,200,ranked,r0,3,Late Fusion,0.33889676016095427
LINCS,200,random,rand1,3,CP,0.2807634721556302
LINCS,200,random,rand1,3,GE,0.27497454116938497
LINCS,200,random,rand1,3,Early Fusion,0.31031616585239774
LINCS,200,random,rand1,3,Late Fusion,0.310448166497007
LINCS,200,random,rand2,3,CP,0.2807634721556302
LINCS,200,random,rand2,3,GE,0.2611170823413386
LINCS,200,random,rand2,3,Early Fusion,0.296261055218439
LINCS,200,random,rand2,3,Late Fusion,0.3099385300885433
LINCS,200,random,rand3,3,CP,0.2807634721556302
LINCS,200,random,rand3,3,GE,0.29212643192426413
LINCS,200,random,rand3,3,Early Fusion,0.3042113225289028
LINCS,200,random,rand3,3,Late Fusion,0.32193747835986314
