dataset,top_n,gene_mode,gene_id,fold,modality,f1
LINCS,200,random,rand4,3,CP,0.2807634721556302
LINCS,200,random,rand4,3,GE,0.30044642556964196
LINCS,200,random,rand4,3,Early Fusion,0.31133827927306185
LINCS,200,random,rand4,3,Late Fusion,0.32121572339390675
LINCS,200,random,rand5,3,CP,0.2807634721556302
LINCS,200,random,rand5,3,GE,0.29290807620445786
LINCS,200,random,rand5,3,Early Fusion,0.2997670307127361
LINCS,200,random,rand5,3,Late Fusion,0.3231269466919742
LINCS,200,ranked,r0,4,CP,0.16795134500465914
LINCS,200,ranked,r0,4,GE,0.1738290137857231
LINCS,200,ranked,r0,4,Early Fusion,0.18580911071219933
LINCS,200,ranked,r0,4,Late Fusion,0.18033858619887536
LINCS,200,random,rand1,4,CP,0.16795134500465914
LINCS,200,random,rand1,4,GE,0.13088563815575982
LINCS,200,random,rand1,4,Early Fusion,0.1696734901565403
LINCS,200,random,rand1,4,Late Fusion,0.1721113108793224
LINCS,200,random,rand2,4,CP,0.16795134500465914
LINCS,200,random,rand2,4,GE,0.13362559722442927
LINCS,200,random,rand2,4,Early Fusion,0.16696088464394135
LINCS,200,random,rand2,4,Late Fusion,0.16957647299866319
LINCS,200,random,rand3,4,CP,0.16795134500465914
LINCS,200,random,rand3,4,GE,0.12169780730048461
LINCS,200,random,rand3,4,Early Fusion,0.18042536069957804
LINCS,200,random,rand3,4,Late Fusion,0.17835439395394892
LINCS,200,random,rand4,4,CP,0.16795134500465914
LINCS,200,random,rand4,4,GE,0.11372649194350737
LINCS,200,random,rand4,4,Early Fusion,0.16831018917375815
LINCS,200,random,rand4,4,Late Fusion,0.17473828214395198
LINCS,200,random,rand5,4,CP,0.16795134500465914
LINCS,200,random,rand5,4,GE,0.13815221197606145
LINCS,200,random,rand5,4,Early Fusion,0.1685284903169105
LINCS,200,random,rand5,4,Late Fusion,0.17688095739248477
LINCS,200,ranked,r0,5,CP,0.268721001097659
LINCS,200,ranked,r0,5,GE,0.23974981449469707
LINCS,200,ranked,r0,5,Early Fusion,0.2846207686484102
LINCS,200,ranked,r0,5,Late Fusion,0.30646485691832537
LINCS,200,random,rand1,5,CP,0.268721001097659
LINCS,200,random,rand1,5,GE,0.22497273826583533
LINCS,200,random,rand1,5,Early Fusion,0.2888375400530962
LINCS,200,random,rand1,5,Late Fusion,0.29561543209784125
LINCS,200,random,rand2,5,CP,0.268721001097659
LINCS,200,random,rand2,5,GE,0.22348008223576776
LINCS,200,random,rand2,5,Early Fusion,0.27925317415993833
LINCS,200,random,rand2,5,Late Fusion,0.29988100297668935
LINCS,200,random,rand3,5,CP,0.268721001097659
LINCS,200,random,rand3,5,GE,0.2286606150998416
LINCS,200,random,rand3,5,Early Fusion,0.2948845038810273
LINCS,200,random,rand3,5,Late Fusion,0.29020768966281235
LINCS,200,random,rand4,5,CP,0.268721001097659
LINCS,200,random,rand4,5,GE,0.22258121901910854
LINCS,200,random,rand4,5,Early Fusion,0.2839112943054232
LINCS,200,random,rand4,5,Late Fusion,0.2942993205614313
LINCS,200,random,rand5,5,CP,0.268721001097659
LINCS,200,random,rand5,5,GE,0.2262622538404786
LINCS,200,random,rand5,5,Early Fusion,0.2799587619628023
LINCS,200,random,rand5,5,Late Fusion,0.30288560628544575
LINCS,300,ranked,r0,1,CP,0.1469266921444308
LINCS,300,ranked,r0,1,GE,0.15945096716669052
LINCS,300,ranked,r0,1,Early Fusion,0.18770376111720968
LINCS,300,ranked,r0,1,Late Fusion,0.17006905326813082
LINCS,300,random,rand1,1,CP,0.1469266921444308
LINCS,300,random,rand1,1,GE,0.17288011987659332
LINCS,300,random,rand1,1,Early Fusion,0.17893020942874183
LINCS,300,random,rand1,1,Late Fusion,0.16685157612241797
LINCS,300,random,rand2,1,CP,0.1469266921444308
LINCS,300,random,rand2,1,GE,0.1531258846686156
LINCS,300,random,rand2,1,Early Fusion,0.18541608619923497
LINCS,300,random,rand2,1,Late Fusion,0.1678457144084545
LINCS,300,random,rand3,1,CP,0.1469266921444308
LINCS,300,random,rand3,1,GE,0.1415061887732695
LINCS,300,random,rand3,1,Early Fusion,0.17282718644730077
LINCS,300,random,rand3,1,Late Fusion,0.16189923962896197
LINCS,300,random,rand4,1,CP,0.1469266921444308
LINCS,300,random,rand4,1,GE,0.14381877915856725
LINCS,300,random,rand4,1,Early Fusion,0.17567975689492138
LINCS,300,random,rand4,1,Late Fusion,0.16237117661062683
LINCS,300,random,rand5,1,CP,0.1469266921444308
LINCS,300,random,rand5,1,GE,0.14520482404985724
LINCS,300,random,rand5,1,Early Fusion,0.17210535810994898
LINCS,300,random,rand5,1,Late Fusion,0.17341912578128046
LINCS,300,ranked,r0,2,CP,0.14499424699491112
LINCS,300,ranked,r0,2,GE,0.17627827642122856
LINCS,300,ranked,r0,2,Early Fusion,0.18598011524605415
LINCS,300,ranked,r0,2,Late Fusion,0.18830362398683834
LINCS,300,random,rand1,2,CP,0.14499424699491112
LINCS,300,random,rand1,2,GE,0.16962614014121172
LINCS,300,random,rand1,2,Early Fusion,0.1665553581708322
LINCS,300,random,rand1,2,Late Fusion,0.16443718209377384
LINCS,300,random,rand2,2,CP,0.14499424699491112
LINCS,300,random,rand2,2,GE,0.17147589787304215
LINCS,300,random,rand2,2,Early Fusion,0.1884106250765614
LINCS,300,random,rand2,2,Late Fusion,0.17383597819817798
LINCS,300,random,rand3,2,CP,0.14499424699491112
LINCS,300,random,rand3,2,GE,0.15342716236654688
LINCS,300,random,rand3,2,Early Fusion,0.17702952360588287
LINCS,300,random,rand3,2,Late Fusion,0.17127459697131878
LINCS,300,random,rand4,2,CP,0.14499424699491112
LINCS,300,random,rand4,2,GE,0.14957653883685654
LINCS,300,random,rand4,2,Early Fusion,0.1559423966421556
LINCS,300,random,rand4,2,Late Fusion,0.1622814945304816
LINCS,300,random,rand5,2,CP,0.14499424699491112
LINCS,300,random,rand5,2,GE,0.1657530182259259
LINCS,300,random,rand5,2,Early Fusion,0.19086472864490464
LINCS,300,random,rand5,2,Late Fusion,0.17791741024277175
LINCS,300,ranked,r0,3,CP,0.2807634721556302
LINCS,300,ranked,r0,3,GE,0.30830347292410376
LINCS,300,ranked,r0,3,Early Fusion,0.33092421411906453
LINCS,300,ranked,r0,3,Late Fusion,0.32501459397806887
LINCS,300,random,rand1,3,CP,0.2807634721556302
LINCS,300,random,rand1,3,GE,0.30148799504854606
LINCS,300,random,rand1,3,Early Fusion,0.3203980939486487
LINCS,300,random,rand1,3,Late Fusion,0.322938759247848
LINCS,300,random,rand2,3,CP,0.2807634721556302
LINCS,300,random,rand2,3,GE,0.30103026473018724
LINCS,300,random,rand2,3,Early Fusion,0.3190644800597869
LINCS,300,random,rand2,3,Late Fusion,0.32255732073473353
LINCS,300,random,rand3,3,CP,0.2807634721556302
LINCS,300,random,rand3,3,GE,0.296945594888497
LINCS,300,random,rand3,3,Early Fusion,0.31882845929367554
LINCS,300,random,rand3,3,Late Fusion,0.3177794381685595
LINCS,300,random,rand4,3,CP,0.2807634721556302
LINCS,300,random,rand4,3,GE,0.302425770327179
LINCS,300,random,rand4,3,Early Fusion,0.3123674061354158
LINCS,300,random,rand4,3,Late Fusion,0.33205200989422046
LINCS,300,random,rand5,3,CP,0.2807634721556302
LINCS,300,random,rand5,3,GE,0.3091346120258835
LINCS,300,random,rand5,3,Early Fusion,0.31199315532638233
LINCS,300,random,rand5,3,Late Fusion,0.338427296119112
LINCS,300,ranked,r0,4,CP,0.16795134500465914
LINCS,300,ranked,r0,4,GE,0.1570877144117004
LINCS,300,ranked,r0,4,Early Fusion,0.1738508508122419
LINCS,300,ranked,r0,4,Late Fusion,0.17547452164568067
LINCS,300,random,rand1,4,CP,0.16795134500465914
LINCS,300,random,rand1,4,GE,0.12845088550676806
LINCS,300,random,rand1,4,Early Fusion,0.1539030234740005
LINCS,300,random,rand1,4,Late Fusion,0.16557568191040412
LINCS,300,random,rand2,4,CP,0.16795134500465914
LINCS,300,random,rand2,4,GE,0.14646760989447907
LINCS,300,random,rand2,4,Early Fusion,0.1777925985163133
LINCS,300,random,rand2,4,Late Fusion,0.17543916521313205
LINCS,300,random,rand3,4,CP,0.16795134500465914
LINCS,300,random,rand3,4,GE,0.14367731418489066
LINCS,300,random,rand3,4,Early Fusion,0.17161580361283857
LINCS,300,random,rand3,4,Late Fusion,0.18269893755747738
LINCS,300,random,rand4,4,CP,0.16795134500465914
LINCS,300,random,rand4,4,GE,0.14964528234554592
LINCS,300,random,rand4,4,Early Fusion,0.16293605736294217
LINCS,300,random,rand4,4,Late Fusion,0.1734073390333818
LINCS,300,random,rand5,4,CP,0.16795134500465914
LINCS,300,random,rand5,4,GE,0.1420704373748539
LINCS,300,random,rand5,4,Early Fusion,0.1530826498963526
LINCS,300,random,rand5,4,Late Fusion,0.16893212156467907
LINCS,300,ranked,r0,5,CP,0.268721001097659
LINCS,300,ranked,r0,5,GE,0.2436820272441187
LINCS,300,ranked,r0,5,Early Fusion,0.30204011528815683
LINCS,300,ranked,r0,5,Late Fusion,0.30595690016275745
LINCS,300,random,rand1,5,CP,0.268721001097659
LINCS,300,random,rand1,5,GE,0.239907038595095
LINCS,300,random,rand1,5,Early Fusion,0.2907055054445691
LINCS,300,random,rand1,5,Late Fusion,0.28939762044151374
LINCS,300,random,rand2,5,CP,0.268721001097659
LINCS,300,random,rand2,5,GE,0.26273643310979183
LINCS,300,random,rand2,5,Early Fusion,0.2937335671268133
LINCS,300,random,rand2,5,Late Fusion,0.30553770690141707
LINCS,300,random,rand3,5,CP,0.268721001097659
LINCS,300,random,rand3,5,GE,0.22257243302175236
LINCS,300,random,rand3,5,Early Fusion,0.3011642308394055
LINCS,300,random,rand3,5,Late Fusion,0.3173166613953567
LINCS,300,random,rand4,5,CP,0.268721001097659
LINCS,300,random,rand4,5,GE,0.2437301155029913
LINCS,300,random,rand4,5,Early Fusion,0.3152749233039561
LINCS,300,random,rand4,5,Late Fusion,0.30676324316158143
LINCS,300,random,rand5,5,CP,0.268721001097659
LINCS,300,random,rand5,5,GE,0.24177711959716788
LINCS,300,random,rand5,5,Early Fusion,0.302868966517869
LINCS,300,random,rand5,5,Late Fusion,0.29269543556695254
LINCS,400,ranked,r0,1,CP,0.1469266921444308
LINCS,400,ranked,r0,1,GE,0.19580456524417622
LINCS,400,ranked,r0,1,Early Fusion,0.18281896249363008
LINCS,400,ranked,r0,1,Late Fusion,0.18442409348074068
LINCS,400,random,rand1,1,CP,0.1469266921444308
LINCS,400,random,rand1,1,GE,0.16112657184085755
LINCS,400,random,rand1,1,Early Fusion,0.1844640016817668
LINCS,400,random,rand1,1,Late Fusion,0.16925182850029158
LINCS,400,random,rand2,1,CP,0.1469266921444308
LINCS,400,random,rand2,1,GE,0.17432853752569216
LINCS,400,random,rand2,1,Early Fusion,0.18102312962556333
LINCS,400,random,rand2,1,Late Fusion,0.17286033253660854
LINCS,400,random,rand3,1,CP,0.1469266921444308
LINCS,400,random,rand3,1,GE,0.1502560839882725
LINCS,400,random,rand3,1,Early Fusion,0.1838714449824815
LINCS,400,random,rand3,1,Late Fusion,0.1738562543482452
LINCS,400,random,rand4,1,CP,0.1469266921444308
LINCS,400,random,rand4,1,GE,0.1527200451919678
LINCS,400,random,rand4,1,Early Fusion,0.15808961605096694
LINCS,400,random,rand4,1,Late Fusion,0.1592893650878801
LINCS,400,random,rand5,1,CP,0.1469266921444308
LINCS,400,random,rand5,1,GE,0.14331920367567139
LINCS,400,random,rand5,1,Early Fusion,0.19705519232734844
LINCS,400,random,rand5,1,Late Fusion,0.16485632739751022
LINCS,400,ranked,r0,2,CP,0.14499424699491112
LINCS,400,ranked,r0,2,GE,0.17458132473905344
LINCS,400,ranked,r0,2,Early Fusion,0.18115727836711193
LINCS,400,ranked,r0,2,Late Fusion,0.16978480456741324
LINCS,400,random,rand1,2,CP,0.14499424699491112
LINCS,400,random,rand1,2,GE,0.14773319085953984
LINCS,400,random,rand1,2,Early Fusion,0.16387335225026037
LINCS,400,random,rand1,2,Late Fusion,0.17071321598135478
LINCS,400,random,rand2,2,CP,0.14499424699491112
LINCS,400,random,rand2,2,GE,0.15665988410467907
LINCS,400,random,rand2,2,Early Fusion,0.1719997013791093
LINCS,400,random,rand2,2,Late Fusion,0.15929401107541763
LINCS,400,random,rand3,2,CP,0.14499424699491112
LINCS,400,random,rand3,2,GE,0.1269893216822146
LINCS,400,random,rand3,2,Early Fusion,0.16439431120653103
LINCS,400,random,rand3,2,Late Fusion,0.15673611351844788
LINCS,400,random,rand4,2,CP,0.14499424699491112
LINCS,400,random,rand4,2,GE,0.14601359770710592
LINCS,400,random,rand4,2,Early Fusion,0.16558057793466982
LINCS,400,random,rand4,2,Late Fusion,0.16046696563772408
LINCS,400,random,rand5,2,CP,0.14499424699491112
LINCS,400,random,rand5,2,GE,0.1256564185069431
LINCS,400,random,rand5,2,Early Fusion,0.17036858617409037
LINCS,400,random,rand5,2,Late Fusion,0.16669904093115115
LINCS,400,ranked,r0,3,CP,0.2807634721556302
LINCS,400,ranked,r0,3,GE,0.3175955955278758
LINCS,400,ranked,r0,3,Early Fusion,0.3272130249521778
LINCS,400,ranked,r0,3,Late Fusion,0.34486749323177657
LINCS,400,random,rand1,3,CP,0.2807634721556302
LINCS,400,random,rand1,3,GE,0.3108523778549818
LINCS,400,random,rand1,3,Early Fusion,0.3153236436134987
LINCS,400,random,rand1,3,Late Fusion,0.3372818182913583
LINCS,400,random,rand2,3,CP,0.2807634721556302
LINCS,400,random,rand2,3,GE,0.3053788103905284
LINCS,400,random,rand2,3,Early Fusion,0.308536175120026
LINCS,400,random,rand2,3,Late Fusion,0.34489939572548267
LINCS,400,random,rand3,3,CP,0.2807634721556302
LINCS,400,random,rand3,3,GE,0.2898859670215169
LINCS,400,random,rand3,3,Early Fusion,0.30819789930888963
LINCS,400,random,rand3,3,Late Fusion,0.34101221985902036
LINCS,400,random,rand4,3,CP,0.2807634721556302
LINCS,400,random,rand4,3,GE,0.29647168844337707
LINCS,400,random,rand4,3,Early Fusion,0.31690985825768436
LINCS,400,random,rand4,3,Late Fusion,0.336378982071269
LINCS,400,random,rand5,3,CP,0.2807634721556302
LINCS,400,random,rand5,3,GE,0.302847638657124
LINCS,400,random,rand5,3,Early Fusion,0.31992688520248125
LINCS,400,random,rand5,3,Late Fusion,0.34057521746524305
LINCS,400,ranked,r0,4,CP,0.16795134500465914
LINCS,400,ranked,r0,4,GE,0.14667265613642028
LINCS,400,ranked,r0,4,Early Fusion,0.15877650930168752
LINCS,400,ranked,r0,4,Late Fusion,0.17831757519402772
LINCS,400,random,rand1,4,CP,0.16795134500465914
LINCS,400,random,rand1,4,GE,0.14993108283059012
LINCS,400,random,rand1,4,Early Fusion,0.1561915010866856
LINCS,400,random,rand1,4,Late Fusion,0.17487130833359377
LINCS,400,random,rand2,4,CP,0.16795134500465914
LINCS,400,random,rand2,4,GE,0.1457039075677353
LINCS,400,random,rand2,4,Early Fusion,0.18682497664091044
LINCS,400,random,rand2,4,Late Fusion,0.170396592345091
LINCS,400,random,rand3,4,CP,0.16795134500465914
LINCS,400,random,rand3,4,GE,0.1536670597993184
LINCS,400,random,rand3,4,Early Fusion,0.16685692130245336
LINCS,400,random,rand3,4,Late Fusion,0.17897664370018895
LINCS,400,random,rand4,4,CP,0.16795134500465914
LINCS,400,random,rand4,4,GE,0.13452381869698363
LINCS,400,random,rand4,4,Early Fusion,0.1708646737353626
LINCS,400,random,rand4,4,Late Fusion,0.17207174756082305
LINCS,400,random,rand5,4,CP,0.16795134500465914
LINCS,400,random,rand5,4,GE,0.16105689229141582
LINCS,400,random,rand5,4,Early Fusion,0.17341059403344425
LINCS,400,random,rand5,4,Late Fusion,0.1725462849249441
LINCS,400,ranked,r0,5,CP,0.268721001097659
LINCS,400,ranked,r0,5,GE,0.25035232000509783
LINCS,400,ranked,r0,5,Early Fusion,0.26182828633809024
LINCS,400,ranked,r0,5,Late Fusion,0.30633141205656667
LINCS,400,random,rand1,5,CP,0.268721001097659
LINCS,400,random,rand1,5,GE,0.24515181643177283
LINCS,400,random,rand1,5,Early Fusion,0.2646711621055757
LINCS,400,random,rand1,5,Late Fusion,0.297557189079246
LINCS,400,random,rand2,5,CP,0.268721001097659
LINCS,400,random,rand2,5,GE,0.2563311931732985
LINCS,400,random,rand2,5,Early Fusion,0.290041856670647
LINCS,400,random,rand2,5,Late Fusion,0.3088237216073414
LINCS,400,random,rand3,5,CP,0.268721001097659
LINCS,400,random,rand3,5,GE,0.2376802989775425
LINCS,400,random,rand3,5,Early Fusion,0.2786602818057066
LINCS,400,random,rand3,5,Late Fusion,0.30027595108919575
LINCS,400,random,rand4,5,CP,0.268721001097659
LINCS,400,random,rand4,5,GE,0.24085221597028467
LINCS,400,random,rand4,5,Early Fusion,0.2834072786861741
LINCS,400,random,rand4,5,Late Fusion,0.3130854476323525
LINCS,400,random,rand5,5,CP,0.268721001097659
LINCS,400,random,rand5,5,GE,0.24245958542464227
LINCS,400,random,rand5,5,Early Fusion,0.28345631351519995
LINCS,400,random,rand5,5,Late Fusion,0.3055087890012211
LINCS,978,ranked,r0,1,CP,0.1469266921444308
LINCS,978,ranked,r0,1,GE,0.17088722364059433
LINCS,978,ranked,r0,1,Early Fusion,0.1747786172338602
LINCS,978,ranked,r0,1,Late Fusion,0.17465661315704664
LINCS,978,random,rand1,1,CP,0.1469266921444308
LINCS,978,random,rand1,1,GE,0.18582033430059725
LINCS,978,random,rand1,1,Early Fusion,0.18263674558705614
LINCS,978,random,rand1,1,Late Fusion,0.17546638454177924
LINCS,978,random,rand2,1,CP,0.1469266921444308
LINCS,978,random,rand2,1,GE,0.16967172592053803
LINCS,978,random,rand2,1,Early Fusion,0.18576364673842155
LINCS,978,random,rand2,1,Late Fusion,0.17598572492244097
LINCS,978,random,rand3,1,CP,0.1469266921444308
LINCS,978,random,rand3,1,GE,0.17770227985792472
LINCS,978,random,rand3,1,Early Fusion,0.17857021080758592
LINCS,978,random,rand3,1,Late Fusion,0.17788723764044467
LINCS,978,random,rand4,1,CP,0.1469266921444308
LINCS,978,random,rand4,1,GE,0.16621374944356312
LINCS,978,random,rand4,1,Early Fusion,0.16943735008952399
LINCS,978,random,rand4,1,Late Fusion,0.1738770681555546
LINCS,978,random,rand5,1,CP,0.1469266921444308
LINCS,978,random,rand5,1,GE,0.1648603449966498
LINCS,978,random,rand5,1,Early Fusion,0.1858053469976831
LINCS,978,random,rand5,1,Late Fusion,0.1701288182835234
LINCS,978,ranked,r0,2,CP,0.14499424699491112
LINCS,978,ranked,r0,2,GE,0.17970434737967766
LINCS,978,ranked,r0,2,Early Fusion,0.1909147454737161
LINCS,978,ranked,r0,2,Late Fusion,0.18061640444074942
LINCS,978,random,rand1,2,CP,0.14499424699491112
LINCS,978,random,rand1,2,GE,0.1736480884295215
LINCS,978,random,rand1,2,Early Fusion,0.17564504416571491
LINCS,978,random,rand1,2,Late Fusion,0.1777060211727321
LINCS,978,random,rand2,2,CP,0.14499424699491112
LINCS,978,random,rand2,2,GE,0.1779250826209405
LINCS,978,random,rand2,2,Early Fusion,0.180756821265091
LINCS,978,random,rand2,2,Late Fusion,0.18541771932939127
LINCS,978,random,rand3,2,CP,0.14499424699491112
LINCS,978,random,rand3,2,GE,0.1791015153791179
LINCS,978,random,rand3,2,Early Fusion,0.192796326837493
LINCS,978,random,rand3,2,Late Fusion,0.18415571974673847
LINCS,978,random,rand4,2,CP,0.14499424699491112
LINCS,978,random,rand4,2,GE,0.17185238325377597
LINCS,978,random,rand4,2,Early Fusion,0.18859541988056594
LINCS,978,random,rand4,2,Late Fusion,0.18471262351388532
LINCS,978,random,rand5,2,CP,0.14499424699491112
LINCS,978,random,rand5,2,GE,0.17478232962015441
LINCS,978,random,rand5,2,Early Fusion,0.1904041314451409
LINCS,978,random,rand5,2,Late Fusion,0.17721331207418742
LINCS,978,ranked,r0,3,CP,0.2807634721556302
LINCS,978,ranked,r0,3,GE,0.29023701741093044
LINCS,978,ranked,r0,3,Early Fusion,0.2906618915789507
LINCS,978,ranked,r0,3,Late Fusion,0.32540896018295484
LINCS,978,random,rand1,3,CP,0.2807634721556302
LINCS,978,random,rand1,3,GE,0.2852083059748964
LINCS,978,random,rand1,3,Early Fusion,0.2954952676034223
LINCS,978,random,rand1,3,Late Fusion,0.33592165660072887
LINCS,978,random,rand2,3,CP,0.2807634721556302
LINCS,978,random,rand2,3,GE,0.2923541450312115
LINCS,978,random,rand2,3,Early Fusion,0.304623399884413
LINCS,978,random,rand2,3,Late Fusion,0.3284200443481546
LINCS,978,random,rand3,3,CP,0.2807634721556302
LINCS,978,random,rand3,3,GE,0.28761417037658205
LINCS,978,random,rand3,3,Early Fusion,0.30448836308156646
LINCS,978,random,rand3,3,Late Fusion,0.3177080799753434
LINCS,978,random,rand4,3,CP,0.2807634721556302
LINCS,978,random,rand4,3,GE,0.3032262103358554
LINCS,978,random,rand4,3,Early Fusion,0.29345441902986663
LINCS,978,random,rand4,3,Late Fusion,0.3358005151048629
LINCS,978,random,rand5,3,CP,0.2807634721556302
LINCS,978,random,rand5,3,GE,0.29754782616790765
LINCS,978,random,rand5,3,Early Fusion,0.30205248796113476
LINCS,978,random,rand5,3,Late Fusion,0.33991428612786206
LINCS,978,ranked,r0,4,CP,0.16795134500465914
LINCS,978,ranked,r0,4,GE,0.15427162612490636
LINCS,978,ranked,r0,4,Early Fusion,0.15495274098435807
LINCS,978,ranked,r0,4,Late Fusion,0.17407402114006867
LINCS,978,random,rand1,4,CP,0.16795134500465914
LINCS,978,random,rand1,4,GE,0.1398283518052344
LINCS,978,random,rand1,4,Early Fusion,0.15594116404215622
LINCS,978,random,rand1,4,Late Fusion,0.17658584855428525
LINCS,978,random,rand2,4,CP,0.16795134500465914
LINCS,978,random,rand2,4,GE,0.145772932006596
LINCS,978,random,rand2,4,Early Fusion,0.14978582368896462
LINCS,978,random,rand2,4,Late Fusion,0.18142429258862622
LINCS,978,random,rand3,4,CP,0.16795134500465914
LINCS,978,random,rand3,4,GE,0.14680177614364967
LINCS,978,random,rand3,4,Early Fusion,0.1493101484523269
LINCS,978,random,rand3,4,Late Fusion,0.1775216030865856
LINCS,978,random,rand4,4,CP,0.16795134500465914
LINCS,978,random,rand4,4,GE,0.15867966653246846
LINCS,978,random,rand4,4,Early Fusion,0.15251084939947873
LINCS,978,random,rand4,4,Late Fusion,0.17307414700861232
LINCS,978,random,rand5,4,CP,0.16795134500465914
LINCS,978,random,rand5,4,GE,0.15161079380360534
LINCS,978,random,rand5,4,Early Fusion,0.15088701930525858
LINCS,978,random,rand5,4,Late Fusion,0.1756601831486038
LINCS,978,ranked,r0,5,CP,0.268721001097659
LINCS,978,ranked,r0,5,GE,0.24949160831719008
LINCS,978,ranked,r0,5,Early Fusion,0.2558028797063885
LINCS,978,ranked,r0,5,Late Fusion,0.30157874427473064
LINCS,978,random,rand1,5,CP,0.268721001097659
LINCS,978,random,rand1,5,GE,0.23485240949981234
LINCS,978,random,rand1,5,Early Fusion,0.25722975367712214
LINCS,978,random,rand1,5,Late Fusion,0.2958962451159579
LINCS,978,random,rand2,5,CP,0.268721001097659
LINCS,978,random,rand2,5,GE,0.25141316908357064
LINCS,978,random,rand2,5,Early Fusion,0.25746676163342835
LINCS,978,random,rand2,5,Late Fusion,0.3090175417702974
LINCS,978,random,rand3,5,CP,0.268721001097659
LINCS,978,random,rand3,5,GE,0.24065716984291208
LINCS,978,random,rand3,5,Early Fusion,0.25982525133759704
LINCS,978,random,rand3,5,Late Fusion,0.30108958130039476
LINCS,978,random,rand4,5,CP,0.268721001097659
LINCS,978,random,rand4,5,GE,0.23289155974341158
LINCS,978,random,rand4,5,Early Fusion,0.2636043483265706
LINCS,978,random,rand4,5,Late Fusion,0.29658633728662376
LINCS,978,random,rand5,5,CP,0.268721001097659
LINCS,978,random,rand5,5,GE,0.2340461100265022
LINCS,978,random,rand5,5,Early Fusion,0.2570401238418094
LINCS,978,random,rand5,5,Late Fusion,0.304023717384085
